type,battleTime,team_0_tag,team_0_crowns,opponent_0_tag,opponent_0_crowns,team_0_evolution_count,team_0_cards_0_name,team_0_cards_1_name,team_0_cards_2_name,team_0_cards_3_name,team_0_cards_4_name,team_0_cards_5_name,team_0_cards_6_name,team_0_cards_7_name,team_0_supportCards_0_name,opponent_0_evolution_count,opponent_0_cards_0_name,opponent_0_cards_1_name,opponent_0_cards_2_name,opponent_0_cards_3_name,opponent_0_cards_4_name,opponent_0_cards_5_name,opponent_0_cards_6_name,opponent_0_cards_7_name,opponent_0_supportCards_0_name
pathOfLegend,20240124T184015.000Z,#2JP8QCCCV,1,#YG2GY9QU,0,1,Evol Archers,Graveyard,Minions,Arrows,Dark Prince,Giant Snowball,Giant,Little Prince,Tower Princess,1,Evol Firecracker,Giant Skeleton,Tesla,Tornado,Earthquake,Ice Spirit,Hog Rider,Barbarian Barrel,Tower Princess
pathOfLegend,20240124T180440.000Z,#2JP8QCCCV,3,#2VJ9PL9UG,0,1,Evol Archers,Graveyard,Minions,Arrows,Dark Prince,Giant Snowball,Giant,Little Prince,Tower Princess,1,Evol Archers,Goblin Giant,Minions,Bowler,Fisherman,Lightning,Goblins,Rage,Tower Princess
pathOfLegend,20240124T180116.000Z,#2JP8QCCCV,1,#VVLGQU,0,1,Evol Archers,Graveyard,Minions,Arrows,Dark Prince,Giant Snowball,Giant,Little Prince,Tower Princess,1,Evol Skeletons,Mini P.E.K.K.A,Zap,Ice Golem,Princess,Hog Rider,Minions,Freeze,Tower Princess
pathOfLegend,20240124T175717.000Z,#2JP8QCCCV,1,#9G9V002Y,0,1,Evol Archers,Graveyard,Minions,Arrows,Dark Prince,Giant Snowball,Giant,Little Prince,Tower Princess,1,Evol Archers,X-Bow,Ice Spirit,Fireball,Tesla,Skeletons,Knight,The Log,Tower Princess
pathOfLegend,20240124T175208.000Z,#80P9G9J9P,1,#2JP8QCCCV,0,0,Hog Rider,Minion Horde,Goblins,Arrows,Fireball,Spear Goblins,Zap,Elite Barbarians,Tower Princess,1,Evol Archers,Graveyard,Minions,Arrows,Dark Prince,Giant Snowball,Giant,Little Prince,Tower Princess
pathOfLegend,20240124T174816.000Z,#2JP8QCCCV,1,#820000CPJ,0,1,Evol Archers,Graveyard,Minions,Arrows,Dark Prince,Giant Snowball,Giant,Little Prince,Tower Princess,1,Evol Royal Recruits,Goblins,Wall Breakers,Little Prince,Firecracker,Skeleton Barrel,Fireball,Goblin Gang,Tower Princess
pathOfLegend,20240124T174242.000Z,#G2PVU29RQ,1,#2JP8QCCCV,0,1,Evol Knight,Lava Hound,Inferno Dragon,Balloon,Bomber,Giant Snowball,Arrows,Minions,Tower Princess,1,Evol Archers,Graveyard,Minions,Arrows,Dark Prince,Giant Snowball,Giant,Little Prince,Tower Princess
pathOfLegend,20240124T140643.000Z,#2JP8QCCCV,1,#20CJJQJLJ,0,1,Evol Archers,Graveyard,Minions,Arrows,Dark Prince,Giant Snowball,Giant,Little Prince,Tower Princess,1,Evol Knight,Miner,Poison,Ice Spirit,The Log,Little Prince,Goblins,Tesla,Tower Princess
pathOfLegend,20240124T140033.000Z,#80PL0RRRL,1,#2JP8QCCCV,0,1,Evol Barbarians,Inferno Dragon,Skeleton Dragons,Lava Hound,Miner,Flying Machine,Arrows,Tombstone,Tower Princess,1,Evol Archers,Graveyard,Minions,Arrows,Dark Prince,Giant Snowball,Giant,Little Prince,Tower Princess
pathOfLegend,20240124T134927.000Z,#2JP8QCCCV,1,#28UQ0JQG,0,1,Evol Archers,Graveyard,Minions,Arrows,Dark Prince,Giant Snowball,Giant,Little Prince,Tower Princess,1,Evol Skeletons,Hog Rider,Musketeer,Fireball,Ice Golem,Ice Spirit,The Log,Cannon,Tower Princess
pathOfLegend,20240124T134559.000Z,#2JP8QCCCV,1,#99LGGU8C,0,1,Evol Archers,Graveyard,Minions,Arrows,Dark Prince,Giant Snowball,Giant,Little Prince,Tower Princess,1,Evol Royal Recruits,Goblin Giant,Fisherman,Minions,Goblins,Rage,Little Prince,Fireball,Tower Princess
pathOfLegend,20240124T134242.000Z,#2JP8QCCCV,1,#QLJCVC2GG,0,1,Evol Archers,Graveyard,Minions,Arrows,Dark Prince,Giant Snowball,Giant,Little Prince,Tower Princess,1,Evol Firecracker,Hog Rider,Arrows,Mega Knight,Goblin Gang,Electro Wizard,Dark Prince,Bandit,Tower Princess
pathOfLegend,20240124T133926.000Z,#88GP02LL2,1,#2JP8QCCCV,0,1,Evol Knight,Princess,The Log,Skeleton Barrel,Dart Goblin,Inferno Tower,Skeleton Army,Goblin Barrel,Tower Princess,1,Evol Archers,Graveyard,Minions,Arrows,Dark Prince,Giant Snowball,Giant,Little Prince,Tower Princess
pathOfLegend,20240124T133511.000Z,#2JP8QCCCV,1,#8RJJL8UY9,0,1,Evol Archers,Graveyard,Minions,Arrows,Dark Prince,Giant Snowball,Giant,Little Prince,Tower Princess,1,Evol Knight,Poison,Goblins,The Log,Archer Queen,Bomb Tower,Wall Breakers,Miner,Tower Princess
pathOfLegend,20240124T133153.000Z,#9RUJVU0RL,3,#2JP8QCCCV,1,1,Evol Archers,Goblin Giant,Arrows,Minions,Mega Knight,Fisherman,Fireball,Goblins,Tower Princess,1,Evol Archers,Graveyard,Minions,Arrows,Dark Prince,Giant Snowball,Giant,Little Prince,Tower Princess
pathOfLegend,20240124T130431.000Z,#2JP8QCCCV,2,#QU22Q9G8,1,1,Evol Archers,Graveyard,Minions,Arrows,Dark Prince,Giant Snowball,Giant,Little Prince,Tower Princess,1,Evol Knight,Spear Goblins,Wall Breakers,Miner,The Log,Tornado,Magic Archer,Bomb Tower,Tower Princess
pathOfLegend,20240124T121320.000Z,#L9Y2L08U0,3,#2JP8QCCCV,0,1,Evol Knight,Golem,Electro Dragon,Skeleton Dragons,Lumberjack,Battle Healer,Tornado,Barbarian Barrel,Tower Princess,1,Evol Archers,Graveyard,Minions,Arrows,Dark Prince,Giant Snowball,Giant,Little Prince,Tower Princess
pathOfLegend,20240124T121011.000Z,#2JP8QCCCV,1,#8C8R9QY9C,0,1,Evol Archers,Graveyard,Minions,Arrows,Dark Prince,Giant Snowball,Giant,Little Prince,Tower Princess,1,Evol Archers,Battle Ram,Wall Breakers,Zap,Little Prince,Bandit,Royal Ghost,Poison,Tower Princess
pathOfLegend,20240124T120546.000Z,#2RYVLC88L,1,#2JP8QCCCV,0,1,Evol Knight,Poison,Tesla,Tornado,Rocket,Little Prince,Goblins,The Log,Tower Princess,1,Evol Archers,Graveyard,Minions,Arrows,Dark Prince,Giant Snowball,Giant,Little Prince,Tower Princess
