type,battleTime,team_0_tag,team_0_crowns,opponent_0_tag,opponent_0_crowns,team_0_evolution_count,team_0_cards_0_name,team_0_cards_1_name,team_0_cards_2_name,team_0_cards_3_name,team_0_cards_4_name,team_0_cards_5_name,team_0_cards_6_name,team_0_cards_7_name,team_0_supportCards_0_name,opponent_0_evolution_count,opponent_0_cards_0_name,opponent_0_cards_1_name,opponent_0_cards_2_name,opponent_0_cards_3_name,opponent_0_cards_4_name,opponent_0_cards_5_name,opponent_0_cards_6_name,opponent_0_cards_7_name,opponent_0_supportCards_0_name
pathOfLegend,20240211T225056.000Z,#UPYGPJYJR,2,#P0UPGRL02,1,2,Evol Knight,Evol Bats,Miner,The Log,Spear Goblins,Poison,Bomb Tower,Wall Breakers,Tower Princess,1,Evol Archers,Electro Dragon,Tornado,Lumberjack,Freeze,Inferno Tower,Bowler,Balloon,Tower Princess
pathOfLegend,20240211T224113.000Z,#UPYGPJYJR,1,#Y82UG0V0,0,2,Evol Knight,Evol Bats,Miner,The Log,Spear Goblins,Poison,Bomb Tower,Wall Breakers,Tower Princess,2,Evol Knight,Evol Archers,Freeze,Inferno Dragon,Bowler,Graveyard,Tornado,Baby Dragon,Tower Princess
pathOfLegend,20240211T223337.000Z,#UPYGPJYJR,1,#2PJQQJ8LL,0,2,Evol Knight,Evol Bats,Miner,The Log,Spear Goblins,Poison,Bomb Tower,Wall Breakers,Tower Princess,2,Evol Royal Recruits,Evol Knight,Archer Queen,Arrows,Zap,Goblin Hut,Skeleton Barrel,Flying Machine,Tower Princess
pathOfLegend,20240211T200148.000Z,#YLLCPV920,1,#UQJ9LUP,0,2,Evol Bomber,Evol Knight,Ice Spirit,The Log,Inferno Tower,Miner,Poison,Royal Delivery,Tower Princess,2,Evol Bomber,Evol Firecracker,Mighty Miner,Goblins,The Log,Tesla,Tornado,Goblin Drill,Tower Princess
pathOfLegend,20240211T195625.000Z,#2C0CGQYCV,1,#UQJ9LUP,0,2,Evol Mortar,Evol Bats,Fireball,Rascals,Skeleton Barrel,Skeleton King,Skeleton Army,Dart Goblin,Tower Princess,2,Evol Bomber,Evol Firecracker,Mighty Miner,Goblins,The Log,Tesla,Tornado,Goblin Drill,Tower Princess
pathOfLegend,20240211T151650.000Z,#UQJ9LUP,1,#Q0RCUUJPR,0,2,Evol Knight,Evol Archers,Minions,Goblin Giant,Lightning,Arrows,Bowler,Fisherman,Cannoneer,1,Evol Barbarians,Golem,Electro Dragon,Skeleton Dragons,Battle Healer,Tornado,Elixir Collector,Barbarian Barrel,Tower Princess
pathOfLegend,20240211T151115.000Z,#UQJ9LUP,3,#8P0URCRV,0,2,Evol Knight,Evol Archers,Minions,Goblin Giant,Lightning,Arrows,Bowler,Fisherman,Cannoneer,2,Evol Knight,Evol Archers,Giant,Minion Horde,Mini P.E.K.K.A,Arrows,Zap,Sparky,Tower Princess
pathOfLegend,20240211T150751.000Z,#UQJ9LUP,1,#QQGYUQJV,0,2,Evol Knight,Evol Archers,Minions,Goblin Giant,Lightning,Arrows,Bowler,Fisherman,Cannoneer,2,Evol Royal Recruits,Evol Archers,Goblin Giant,Little Prince,Mini P.E.K.K.A,Fisherman,Arrows,Rage,Cannoneer
pathOfLegend,20240211T150349.000Z,#UQJ9LUP,1,#YUUUCUYR9,0,2,Evol Knight,Evol Archers,Minions,Goblin Giant,Lightning,Arrows,Bowler,Fisherman,Cannoneer,2,Evol Skeletons,Evol Valkyrie,Tornado,Miner,Magic Archer,Wall Breakers,Bomb Tower,Poison,Tower Princess
pathOfLegend,20240211T150032.000Z,#UQJ9LUP,1,#2RPVPUJU8,0,2,Evol Knight,Evol Archers,Minions,Goblin Giant,Lightning,Arrows,Bowler,Fisherman,Cannoneer,2,Evol Royal Giant,Evol Bomber,Royal Ghost,Fireball,Hunter,The Log,Fisherman,Electro Spirit,Tower Princess
